Date,Open,High,Low,Close,Adj Close,Volume
2018-08-22,16210,16430,16200,16320,16320,1152700
2018-08-23,16340,16490,16340,16460,16460,1004880
2018-08-24,16460,16490,16270,16480,16480,629740
2018-08-27,16430,16490,16379,16460,16460,808140
2018-08-28,16430,16480,16320,16379,16379,909720
2018-08-29,16370,16460,16290,16379,16379,775370
2018-08-30,16379,16379,16290,16370,16370,632170
2018-08-31,16370,16630,16340,16379,16379,1027280
2018-09-04,16340,16560,16309,16340,16340,634400
2018-09-05,16320,16379,15940,16040,16040,843460
2018-09-06,15970,16040,15690,15690,15690,1206190
2018-09-07,15750,15940,15690,15940,15940,508770
2018-09-10,16010,16010,15760,15760,15760,367280
2018-09-11,15760,16010,15760,15980,15980,562280
2018-09-12,16120,16200,15950,15950,15950,477500
2018-09-13,16200,16270,16010,16070,16070,646170
2018-09-14,16160,16560,16160,16500,16500,2772660
2018-09-17,16490,16490,16340,16340,16340,564810
2018-09-18,16200,16590,16200,16590,16590,799660
2018-09-19,16670,16910,16590,16830,16830,1352060
2018-09-20,16680,17120,16680,17010,17010,1126260
2018-09-21,17070,17070,16740,17010,17010,1327270
2018-09-24,17010,17230,16970,17080,17080,991190
2018-09-25,17050,17080,16970,17010,17010,746530
2018-09-26,17050,17330,16990,17070,17070,1028940
2018-09-27,17070,17230,17070,17120,17120,750790
2018-09-28,17230,17230,17140,17150,17150,559790
2018-10-01,17150,17210,17020,17050,17050,519760
2018-10-02,16990,17050,16760,16780,16780,854660
2018-10-03,16780,16940,16760,16850,16850,373060
2018-10-04,16850,17050,16820,16990,16990,471280
2018-10-05,17020,17050,16880,16880,16880,508450
2018-10-08,16850,16850,16670,16670,16670,511810
2018-10-09,16670,16720,16560,16560,16560,399440
2018-10-10,16560,16820,16560,16780,16780,695690
2018-10-11,16309,16460,15680,15820,15820,2177930
2018-10-12,15750,16309,15440,16230,16230,1377940
2018-10-15,16230,16309,15940,15940,15940,495650
2018-10-16,16120,16120,15820,16020,16020,603710
2018-10-17,16230,16309,16120,16160,16160,474320
2018-10-18,16200,16309,16070,16160,16160,710630
2018-10-19,15940,16120,15900,15940,15940,925420
2018-10-22,16070,16200,15970,15980,15980,429360
2018-10-23,15980,15980,15410,15640,15640,1150850
2018-10-24,15580,15760,15490,15490,15490,562380
2018-10-25,14820,15300,14820,15200,15200,757730
2018-10-26,15370,15460,15120,15120,15120,919770
2018-10-29,15010,15350,15010,15180,15180,462380
2018-10-30,15230,15490,15120,15180,15180,452630
2018-10-31,15460,15560,15300,15540,15540,325140
2018-11-01,15580,15710,15520,15520,15520,469760
2018-11-02,15690,15940,15580,15900,15900,593810
2018-11-05,15780,15940,15640,15760,15760,265620
2018-11-06,15820,15840,15590,15620,15620,470930
2018-11-07,15620,15750,15430,15500,15500,495560
2018-11-08,15650,15710,15540,15620,15620,352130
2018-11-09,15490,15590,15260,15280,15280,635120
2018-11-12,15260,15540,15250,15540,15540,273110
2018-11-13,15260,15460,15260,15430,15430,438030
2018-11-14,15520,15650,15410,15650,15650,752440
2018-11-15,15560,15710,15440,15640,15640,498790
2018-11-16,15750,15900,15650,15840,15840,639910
2018-11-19,15940,16010,15850,15980,15980,396020
2018-11-20,16010,16070,15880,16070,16070,550140
2018-11-21,15850,16070,15820,16070,16070,513360
2018-11-22,16070,16160,16020,16070,16070,323300
2018-11-23,15970,16100,15940,15950,15950,346060
2018-11-26,15950,15950,15730,15730,15730,483470
2018-11-27,15900,15900,15750,15840,15840,341670
2018-11-28,15840,15880,15760,15850,15850,256240
2018-11-29,16040,16120,15900,15900,15900,523610
2018-11-30,15900,15910,15800,15900,15900,323780
2018-12-03,16010,16630,16010,16630,16630,1136360
2018-12-04,16630,16850,16570,16640,16640,1011170
2018-12-05,16480,16640,16460,16520,16520,605880
2018-12-06,16490,16590,16320,16460,16460,484120
2018-12-07,16520,16800,16520,16700,16700,763170
2018-12-10,16590,16670,16379,16379,16379,694990
2018-12-11,16430,16490,16270,16320,16320,382700
2018-12-12,16320,16500,16320,16480,16480,664120
2018-12-13,16640,16760,16490,16520,16520,780570
2018-12-14,16520,16590,16340,16370,16370,787920
2018-12-17,16340,16340,15940,15940,15940,777640
2018-12-18,15690,15850,15500,15560,15560,1125660
2018-12-19,15560,15780,15500,15590,15590,471580
2018-12-20,15680,15710,15580,15580,15580,461210
2018-12-21,15520,15750,15520,15750,15750,453810
2018-12-24,15780,15850,15560,15560,15560,212530
2018-12-25,15330,15370,15180,15370,15370,732310
2018-12-26,15370,15500,15330,15330,15330,333590
2018-12-27,15590,15650,15490,15490,15490,454860
2018-12-28,15580,15640,15490,15640,15640,387170
2019-01-02,15490,15620,15250,15260,15260,459120
2019-01-03,15350,15350,15060,15120,15120,716600
2019-01-04,15040,15350,15010,15230,15230,318570
2019-01-07,15490,15590,15410,15490,15490,408470
2019-01-08,15490,15560,15440,15560,15560,295660
2019-01-09,15590,15780,15520,15710,15710,309040
2019-01-10,15710,15760,15620,15620,15620,207330
2019-01-11,15710,15760,15580,15640,15640,596090
2019-01-14,15680,15780,15560,15750,15750,398400
2019-01-15,15680,15850,15680,15850,15850,339480
2019-01-16,15940,15940,15760,15760,15760,186590
2019-01-17,15750,15840,15560,15560,15560,379770
2019-01-18,15590,15750,15560,15560,15560,227150
2019-01-21,15640,15850,15640,15750,15750,247800
2019-01-22,15750,15840,15690,15690,15690,141480
2019-01-23,15680,15710,15620,15690,15690,193460
2019-01-24,15710,15780,15690,15730,15730,234470
2019-01-25,15710,15780,15680,15710,15710,213470
2019-01-28,15750,15750,15590,15590,15590,216330
2019-01-29,15710,15750,15560,15750,15750,430580
2019-01-30,15750,16070,15710,16010,16010,689260
2019-01-31,16040,16070,15900,16010,16010,517260
2019-02-01,16010,16010,15370,15780,15780,599890
2019-02-11,15940,16430,15820,16370,16370,1000430
2019-02-12,16309,16520,16270,16270,16270,701570
2019-02-13,16309,16670,16309,16500,16500,1125370
2019-02-14,16540,16630,16400,16400,16400,616980
2019-02-15,16400,16480,16309,16379,16379,647230
2019-02-18,16490,16520,16340,16460,16460,306310
2019-02-19,16560,16720,16430,16460,16460,1470880
2019-02-20,16430,16680,16430,16610,16610,499430
2019-02-21,16560,16630,16430,16590,16590,749950
2019-02-22,16590,16820,16460,16740,16740,1243720
2019-02-25,16880,17120,16830,16850,16850,1023660
2019-02-26,16880,16880,16670,16740,16740,663220
2019-02-27,16740,16830,16630,16700,16700,485650
2019-02-28,16700,16700,16379,16379,16379,1372190
2019-03-01,16500,16520,16370,16520,16520,590780
2019-03-04,16520,16740,16520,16670,16670,806770
2019-03-05,16670,16740,16590,16630,16630,824300
2019-03-06,16640,16700,16480,16520,16520,695230
2019-03-07,16520,16670,16520,16570,16570,374340
2019-03-08,16560,16590,16480,16540,16540,693180
2019-03-11,16540,16610,16480,16490,16490,364520
2019-03-12,16570,17230,16570,17230,17230,1930870
2019-03-13,17200,17300,17120,17120,17120,1001890
2019-03-14,17120,17230,17050,17140,17140,533480
2019-03-15,17150,17150,16950,17050,17050,1041840
2019-03-18,17150,17210,17020,17120,17120,994080
2019-03-19,17120,17150,16940,16940,16940,914720
2019-03-20,16880,17010,16760,16830,16830,797270
2019-03-21,16970,16970,16700,16700,16700,825740
2019-03-22,16700,16820,16680,16680,16680,687690
2019-03-25,16379,16670,16379,16460,16460,633520
2019-03-26,16670,16670,16490,16570,16570,386120
2019-03-27,16590,16700,16590,16670,16670,589040
2019-03-28,16570,16800,16570,16720,16720,362360
2019-03-29,16880,16880,16780,16850,16850,446750
2019-04-01,17010,17010,16850,16970,16970,327500
2019-04-02,16970,17300,16970,17050,17050,1354480
2019-04-03,17200,17490,17050,17490,17490,1034100
2019-04-04,17600,17870,17510,17720,17720,1716130
2019-04-05,17720,17760,17580,17720,17720,615200
2019-04-08,17660,17790,17580,17720,17720,452660
2019-04-09,17720,17960,17520,17520,17520,1011680
2019-04-10,17410,17520,17320,17370,17370,731100
2019-04-11,17370,17600,17350,17410,17410,359910
2019-04-12,17350,17930,17350,17870,17870,875090
2019-04-16,17600,17870,17600,17760,17760,907000
2019-04-17,17900,18340,17870,17960,17960,1959530
2019-04-18,17960,18240,17810,17960,17960,975930
2019-04-19,18030,18110,17930,17950,17950,453980
2019-04-22,17960,17960,17720,17760,17760,826090
2019-04-23,17760,17950,17600,17760,17760,549400
2019-04-24,17960,18010,17830,17970,17970,855130
2019-04-25,17960,18200,17950,18080,18080,970660
2019-04-26,18110,18440,18080,18360,18360,864950
2019-05-02,18450,18600,18390,18470,18470,885020
2019-05-03,18490,18520,18380,18520,18520,1059570
2019-05-06,18140,18300,17950,18050,18050,1455140
2019-05-07,18180,18410,18170,18410,18410,1094880
2019-05-08,18270,18410,18140,18390,18390,959020
2019-05-09,18380,18390,18000,18000,18000,860940
2019-05-10,18140,18240,18050,18140,18140,1027830
2019-05-13,18140,18450,18140,18340,18340,850540
2019-05-14,18300,18820,18180,18600,18600,1560830
2019-05-15,18710,18750,18560,18670,18670,1539940
2019-05-16,18670,18780,18390,18390,18390,1891290
2019-05-17,18710,18710,18420,18480,18480,1487590
2019-05-20,18500,18830,18500,18810,18810,1792130
2019-05-21,18910,19150,18850,19090,19090,1016530
2019-05-22,18810,19180,18810,18810,18810,1563650
2019-05-23,18810,19040,18790,19000,19000,1267520
2019-05-24,18910,19110,18810,18960,18960,1014750
2019-05-27,18830,18900,18560,18810,18810,1261950
2019-05-28,18710,18870,18600,18650,18650,518470
2019-05-29,18650,18650,18290,18330,18330,1505300
2019-05-30,18330,18580,18250,18520,18520,986450
2019-05-31,18540,18620,18330,18330,18330,611860
2019-06-03,18290,18330,18080,18080,18080,881810
2019-06-04,18080,18160,17970,17990,17990,537160
2019-06-05,18080,18250,18080,18120,18120,500100
2019-06-06,18200,18580,18120,18500,18500,922740
2019-06-07,18620,18810,18580,18790,18790,1304680
2019-06-10,18910,19000,18620,18750,18750,1227340
2019-06-11,18750,18960,18660,18790,18790,1296500
2019-06-12,18790,18960,18710,18720,18720,1284520
2019-06-13,18720,18750,18500,18520,18520,856270
2019-06-14,18540,18660,18460,18460,18460,559800
2019-06-17,18330,18500,18250,18310,18310,1013550
2019-06-18,18450,18480,18180,18310,18310,763680
2019-06-19,18560,18580,18380,18560,18560,530820
2019-06-20,18650,18870,18560,18870,18870,1356030
2019-06-21,18910,18960,18810,18870,18870,872460
2019-06-24,18870,18900,18770,18770,18770,726160
2019-06-25,18710,19350,18620,19340,19340,3269450
2019-06-26,19340,19340,19170,19180,19180,1014470
2019-06-27,19150,19170,18830,18870,18870,1221860
2019-06-28,18870,19130,18660,18910,18910,2479220
2019-07-01,19130,19580,19090,19580,19580,2551280
2019-07-02,19530,19740,19390,19490,19490,1600280
2019-07-03,19410,19490,19350,19450,19450,1275860
2019-07-04,19530,19620,19450,19520,19520,1275800
2019-07-05,19450,19530,19290,19370,19370,1137770
2019-07-08,19340,19490,19150,19250,19250,1303050
2019-07-09,19250,19470,19170,19430,19430,992570
2019-07-10,19520,19720,19450,19550,19550,1281980
2019-07-11,19590,19640,19450,19530,19530,854140
2019-07-12,19580,19720,19450,19530,19530,1241970
2019-07-15,19580,19760,19470,19660,19660,1176060
2019-07-16,19690,19870,19640,19660,19660,1160000
2019-07-17,19660,19740,19530,19550,19550,1292630
2019-07-18,19530,19580,19450,19450,19450,1035440
2019-07-19,19520,20080,19490,20040,20040,2811560
2019-07-22,20040,20220,19930,20100,20100,1755780
2019-07-23,20160,20280,20000,20280,20280,948550
2019-07-24,20520,20540,20210,20210,20210,1952770
2019-07-25,20210,20350,20160,20220,20220,1157100
2019-07-26,20160,20280,20100,20280,20280,1043020
2019-07-29,20280,20280,20040,20210,20210,1130450
2019-07-30,20210,20210,19830,19870,19870,2092220
2019-07-31,19870,20120,19740,20120,20120,1111880
2019-08-01,20120,20210,20040,20100,20100,965060
2019-08-02,19970,20360,19900,20280,20280,1451900
2019-08-05,20360,20710,20280,20360,20360,2322100
2019-08-06,20040,20490,20040,20350,20350,1304570
2019-08-07,20040,20680,20350,20680,20680,1246410
2019-08-08,20730,21030,20730,20910,20910,2085510
2019-08-09,20910,21360,20780,21240,21240,1751680
2019-08-12,21240,21870,21070,21730,21730,1817920
2019-08-13,21660,22120,21500,21820,21820,2237980
2019-08-14,22040,22320,21950,22120,22120,2205370
2019-08-15,21990,22440,21770,22440,22440,2223880
2019-08-16,22440,23350,22040,22040,22040,4531020
2019-08-19,22040,22330,21680,22210,22210,2849780
2019-08-20,22210,22870,22210,22870,22870,2277750
2019-08-21,22920,23100,22620,22710,22710,1808020
2019-08-22,22710,23010,22400,22440,22440,1892640
2019-08-23,22480,23050,22290,23050,23050,1868200
2019-08-26,22670,22970,22670,22750,22750,1756160
2019-08-27,22870,23010,22360,22360,22360,1566370
2019-08-28,22440,22540,22080,22080,22080,1537860
2019-08-29,22120,22360,21990,22330,22330,972940
2019-08-30,22440,22620,22400,22480,22480,708360
2019-09-03,22440,22870,22440,22750,22750,1360230
2019-09-04,22440,22970,22440,22540,22540,1655300
2019-09-05,22620,22670,22290,22290,22290,1243680
2019-09-06,22400,22540,22170,22400,22400,1142710
2019-09-09,22440,23050,22240,22800,22800,2507800
2019-09-10,22970,23050,22710,22870,22870,1731610
2019-09-11,22870,22970,22620,22920,22920,1179670
2019-09-12,23050,23930,23050,23930,23930,3799910
2019-09-13,23930,24310,23840,24060,24060,2123900
2019-09-16,24110,24560,24020,24450,24450,1339560
2019-09-17,24270,24620,24180,24410,24410,1194690
2019-09-18,24540,24540,23840,23890,23890,2592910
2019-09-19,23980,24500,23810,24500,24500,1432730
2019-09-20,24450,24910,24410,24660,24660,1396120
2019-09-23,24560,24700,23930,23930,23930,2313090
2019-09-24,23890,24150,23640,23810,23810,2537600
2019-09-25,23840,24310,23770,24310,24310,1442410
2019-09-26,24450,24560,24230,24450,24450,992640
2019-09-27,24410,24910,24310,24780,24780,2510520
2019-09-30,25120,25210,24450,24450,24450,2199170
2019-10-01,24450,24780,24410,24780,24780,1644130
2019-10-02,24780,24830,24230,24230,24230,2439020
2019-10-03,23980,24310,23890,24230,24230,2804850
2019-10-04,24370,24370,24020,24060,24060,1271210
2019-10-07,24060,24230,23510,23510,23510,2371810
2019-10-08,23510,23810,23390,23770,23770,1337220
2019-10-09,23840,24150,23640,23890,23890,937530
2019-10-10,23980,24150,23890,23890,23890,808000
2019-10-11,24020,24110,23890,23930,23930,794420
2019-10-14,24150,24660,24060,24450,24450,2231030
2019-10-15,24500,24500,24310,24310,24310,663910
2019-10-16,24500,24560,24310,24370,24370,829050
2019-10-17,24310,24370,23980,24020,24020,1621590
2019-10-18,24060,24410,23980,24180,24180,1447340
2019-10-21,24310,24310,23840,23930,23930,1260490
2019-10-22,23930,23980,23600,23840,23840,1534380
2019-10-23,23730,24150,23730,23890,23890,747810
2019-10-24,24060,24660,23890,24660,24660,2233890
2019-10-25,24700,24780,24450,24560,24560,1355310
2019-10-28,24560,24910,24500,24620,24620,1494820
2019-10-29,24660,24700,24500,24540,24540,953020
2019-10-30,24540,24620,24410,24500,24500,1102070
2019-10-31,24560,24880,24500,24540,24540,1263390
2019-11-01,24560,24880,24410,24780,24780,1732950
2019-11-04,24880,25630,24880,25370,25370,5811560
2019-11-05,25450,25450,25170,25330,25330,1239520
2019-11-06,25330,25590,25210,25210,25210,1551610
2019-11-07,25210,25370,25080,25210,25210,1438030
2019-11-08,25330,25330,25080,25250,25250,1219540
2019-11-11,25300,25670,25210,25410,25410,2180490
2019-11-12,25410,25980,25410,25850,25850,2842650
2019-11-13,25940,25980,25630,25630,25630,1333940
2019-11-14,25630,25850,24370,24700,24700,4799390
2019-11-15,24700,24910,24450,24830,24830,2568040
2019-11-18,24750,24910,24180,24370,24370,2794920
2019-11-19,24370,24700,24370,24700,24700,1059770
2019-11-20,24660,24660,23980,24060,24060,2291760
2019-11-21,24060,24180,23680,23730,23730,3303950
2019-11-22,23840,24180,23510,23730,23730,1625820
2019-11-25,23770,24150,23640,23980,23980,1087990
2019-11-26,24150,24230,24060,24180,24180,968690
2019-11-27,24230,24310,24110,24150,24150,812280
2019-11-28,24110,24110,23640,23730,23730,1370820
2019-11-29,23730,24060,23640,23890,23890,739370
2019-12-02,23930,23930,23120,23120,23120,1992380
2019-12-03,22970,23390,22580,23100,23100,1619120
2019-12-04,23100,23510,22870,23480,23480,932130
2019-12-05,23510,23640,23220,23260,23260,1144000
2019-12-06,23300,23480,23170,23300,23300,556160
2019-12-09,23390,23640,23300,23430,23430,700960
2019-12-10,23430,23640,23220,23510,23510,797100
2019-12-11,23510,23980,23390,23930,23930,877960
2019-12-12,24060,24230,24020,24150,24150,942410
2019-12-13,24230,24370,24110,24180,24180,1681700
2019-12-16,24180,24180,23890,23930,23930,968130
2019-12-17,23810,23890,23350,23480,23480,2211360
2019-12-18,23480,23730,23300,23510,23510,1022490
2019-12-19,23510,23810,23480,23640,23640,817820
2019-12-20,23730,24020,23640,23930,23930,777100
2019-12-23,24110,24150,23730,23770,23770,766000
2019-12-24,23890,23930,23770,23890,23890,692100
2019-12-25,23890,24540,23890,24370,24370,1604350
2019-12-26,24500,24620,24310,24310,24310,1124500
2019-12-27,24310,24500,24060,24410,24410,1004860
2019-12-30,24500,24950,24410,24830,24830,2881060
2019-12-31,24830,24880,24560,24700,24700,689030
2020-01-02,24700,25000,24560,24830,24830,896720
2020-01-03,24950,25040,24310,24410,24410,2047880
2020-01-06,24180,24410,24060,24150,24150,1091660
2020-01-07,24270,24620,24150,24620,24620,837240
2020-01-08,24370,24450,24060,24060,24060,1814290
2020-01-09,24270,24450,24180,24410,24410,967050
2020-01-10,24370,24500,24180,24370,24370,1018650
2020-01-13,24310,24410,24150,24180,24180,786760
2020-01-14,24180,24310,24150,24150,24150,721680
2020-01-15,24150,24180,24060,24150,24150,940870
2020-01-16,24150,24660,24150,24560,24560,1942970
2020-01-17,24560,24620,24150,24410,24410,1388810
2020-01-20,24370,24560,24230,24310,24310,1227100
2020-01-21,24500,24560,23510,23510,23510,4351820
2020-01-22,23300,23930,23170,23930,23930,3165650
2020-01-30,23430,23640,22840,23170,23170,2638460
2020-01-31,22870,23260,22040,22040,22040,4118150
2020-02-03,21000,22240,20770,21820,21820,3602970
2020-02-04,22210,22210,21610,21950,21950,1651440
2020-02-05,22170,22360,22040,22040,22040,1648620
2020-02-06,22240,22710,21950,22710,22710,1708550
2020-02-07,22440,22670,22360,22580,22580,1218660
2020-02-10,22210,22440,22080,22290,22290,738090
2020-02-11,22400,22750,22330,22710,22710,1085380
2020-02-12,22800,23170,22750,22920,22920,1104870
2020-02-13,22920,23100,22750,23010,23010,1030570
2020-02-14,22920,23100,22870,23100,23100,884240
2020-02-17,23120,23120,22870,22970,22970,726390
2020-02-18,23050,23730,23010,23730,23730,1760940
2020-02-19,23680,23810,23510,23600,23600,681250
2020-02-20,23770,23890,23510,23640,23640,780810
2020-02-21,23680,23680,23170,23170,23170,1458040
2020-02-24,22480,22840,22240,22240,22240,2261990
2020-02-25,22080,22870,22040,22870,22870,1407720
2020-02-26,22620,23390,22440,23300,23300,3221270
2020-02-27,23300,23930,23120,23730,23730,2927040
2020-02-28,23300,23600,23120,23350,23350,2132200
2020-03-02,23350,23810,23220,23600,23600,1787060
2020-03-03,23810,24150,23600,23680,23680,1193800
2020-03-04,23510,23510,23260,23510,23510,1660790
2020-03-05,23510,23680,23120,23120,23120,1296450
2020-03-06,22970,23010,22670,22870,22870,1305030
2020-03-09,21680,22040,21310,21310,21310,4735140
2020-03-10,21610,22040,21310,21910,21910,2030340
2020-03-11,22040,22240,20970,21530,21530,2753310
2020-03-12,20600,20890,20040,20370,20370,3981670
2020-03-13,19190,21180,19150,20400,20400,2919140
2020-03-16,20400,21040,20130,20160,20160,1898960
2020-03-17,19900,20550,19700,20550,20550,2474650
2020-03-18,20770,20800,20480,20510,20510,1642800
2020-03-19,20160,20370,20160,20210,20210,1296590
2020-03-20,20420,20440,20060,20210,20210,1291360
2020-03-23,19520,19870,18810,18810,18810,2826690
2020-03-24,19070,19070,18440,18850,18850,2191500
2020-03-25,19480,19650,19130,19480,19480,2131790
2020-03-26,19280,19430,18720,18720,18720,2358310
2020-03-27,18810,18810,18170,18260,18260,2633750
2020-03-30,17160,17410,17000,17120,17120,2157690
2020-03-31,17580,17960,17000,17410,17410,1663050
2020-04-01,17280,18300,17280,17920,17920,1453030
2020-04-03,18210,18910,18080,18900,18900,2072000
2020-04-06,19480,20130,19280,20130,20130,2718990
2020-04-07,20130,20210,19700,20040,20040,2463810
2020-04-08,19520,19930,19380,19840,19840,1576670
2020-04-09,19900,20160,19700,19840,19840,2142370
2020-04-10,19740,19900,19440,19650,19650,1882020
2020-04-13,19650,19900,19520,19700,19700,1255360
2020-04-14,20160,20970,19900,20970,20970,4072050
2020-04-15,21400,21530,21110,21220,21220,2205200
2020-04-16,21040,21530,20890,21310,21310,1508480
2020-04-17,21680,21730,21270,21680,21680,2631630
2020-04-20,21990,22040,21480,21730,21730,2239780
2020-04-21,21400,21570,20730,20890,20890,3737050
2020-04-22,20680,21680,20630,21650,21650,2445860
2020-04-23,22080,22120,21610,21610,21610,1363410
2020-04-24,21570,21680,21220,21610,21610,1411380
2020-04-27,21820,21820,21400,21480,21480,1419750
2020-04-28,21480,21530,21270,21480,21480,974310
2020-04-29,21530,21770,21400,21530,21530,1349230
2020-05-04,21270,21570,21090,21400,21400,895530
2020-05-05,21530,21610,21350,21570,21570,677990
2020-05-06,21610,22480,21610,22400,22400,3470150
2020-05-07,22440,22670,22210,22670,22670,2030720
2020-05-08,22710,23350,22710,22750,22750,3585320
2020-05-11,22870,23050,22580,22870,22870,2119430
2020-05-12,22870,23050,22710,23050,23050,2828190
2020-05-13,23570,24580,23520,24490,24490,6853810
2020-05-14,24290,24370,24060,24160,24160,2597400
2020-05-15,23960,24260,23680,23810,23810,2430890
2020-05-18,23570,23990,23520,23990,23990,2000950
2020-05-19,24420,24670,24120,24440,24440,2879030
2020-05-20,24310,24310,24090,24260,24260,1245380
2020-05-21,24260,24470,24240,24470,24470,2007060
2020-05-22,24310,24310,24040,24040,24040,1731720
2020-05-25,24060,24120,23720,24040,24040,2033000
2020-05-26,24060,24210,23990,24210,24210,1615680
2020-05-27,24260,24520,23810,23810,23810,2098580
2020-05-28,23910,24120,23810,23810,23810,1194380
2020-05-29,23810,23860,23570,23790,23790,1346170
2020-06-01,23810,23990,23810,23960,23960,1298150
2020-06-02,23960,24060,23810,23810,23810,1456730
2020-06-03,23810,24290,23770,24130,24130,1893060
2020-06-04,24260,24260,24010,24010,24010,1260060
2020-06-05,24010,24160,23890,24160,24160,1236200
2020-06-08,24310,24810,24310,24490,24490,4113250
2020-06-09,24620,24630,24260,24290,24290,1491540
2020-06-10,24310,24310,24010,24210,24210,1307540
2020-06-11,24210,24210,22830,22830,22830,4278060
2020-06-12,22330,23320,22330,23320,23320,3145450
2020-06-15,23810,23810,22780,22830,22830,1207500
2020-06-16,23110,23220,22970,23110,23110,1100730
2020-06-17,23170,23190,22950,23000,23000,788630
2020-06-18,22970,23170,22900,23110,23110,822980
2020-06-19,23110,23320,23110,23320,23320,745470
2020-06-22,23320,23320,23240,23320,23320,787180
2020-06-23,23300,24010,23190,23590,23590,1693730
2020-06-24,23770,23790,23350,23430,23430,607000
2020-06-25,23140,23370,23110,23220,23220,730810
2020-06-26,23220,23400,23170,23240,23240,602880
2020-06-29,23110,23110,22750,22860,22860,1281220
2020-06-30,22900,23020,22520,22650,22650,1594210
2020-07-01,22830,22970,22730,22920,22920,866660
2020-07-02,22970,22970,22800,22900,22900,539160
2020-07-03,23070,23070,22870,22950,22950,529760
2020-07-06,23070,23300,22970,23220,23220,1089910
2020-07-07,23320,23770,23320,23550,23550,2739150
2020-07-08,23480,23770,23480,23670,23670,1472610
2020-07-09,23770,24010,23720,23990,23990,2298900
2020-07-10,23860,23940,23570,23720,23720,1164310
2020-07-13,23810,24290,23680,24130,24130,2662490
2020-07-14,23960,24240,23960,24090,24090,1549540
2020-07-15,24160,24290,24010,24120,24120,1516540
2020-07-16,24090,24180,24010,24120,24120,1060530
2020-07-17,24060,24060,23860,23860,23860,1313100
2020-07-20,23860,23910,23500,23520,23520,2049680
2020-07-21,23570,23790,23450,23720,23720,940230
2020-07-22,23810,23810,23480,23520,23520,817890
2020-07-23,23520,23680,23370,23680,23680,918630
2020-07-24,23520,23590,22520,22780,22780,3170540
2020-07-27,22330,22780,21630,21670,21670,3274350
2020-07-28,22030,22730,21910,22670,22670,1953510
2020-07-29,22030,22280,21730,22110,22110,1554200
2020-07-30,22140,22390,22140,22390,22390,612240
2020-07-31,21830,22420,21830,22080,22080,1106250
2020-08-03,22080,22780,22080,22780,22780,1392200
2020-08-04,23070,23220,22920,23100,23100,1051310
2020-08-05,23070,23400,22950,23320,23320,1328520
2020-08-06,23320,23450,23170,23220,23220,1153660
2020-08-07,23220,23720,23220,23370,23370,1283690
2020-08-10,23500,23720,23370,23430,23430,1160370
2020-08-11,23550,23550,23320,23320,23320,1209690
2020-08-12,23370,23570,23270,23570,23570,1233230
2020-08-13,23670,23790,23570,23790,23790,1709100
2020-08-14,23860,23910,23550,23720,23720,1633770
2020-08-17,23770,23820,23570,23820,23820,1048820
2020-08-18,23820,23890,23720,23740,23740,625200
2020-08-19,23770,23840,23640,23740,23740,877190
2020-08-20,23770,24050,23740,23840,23840,1824430
2020-08-21,23940,24070,23920,24020,24020,1260210
2020-08-24,24310,24620,24250,24560,24560,3540210
2020-08-25,24620,24810,24610,24750,24750,3304670
2020-08-26,24730,24750,24430,24530,24530,1328990
2020-08-27,24460,25380,24460,25260,25260,3724990
2020-08-28,25440,25900,25300,25300,25300,4009380
2020-08-31,25300,25490,25010,25090,25090,1940640
2020-09-01,25090,25590,25010,25300,25300,1757410
2020-09-03,25540,25590,25300,25540,25540,2281510
2020-09-04,25090,25340,25090,25340,25340,1538510
2020-09-07,25310,25340,24570,24570,24570,2270970
2020-09-08,24710,25090,24570,25090,25090,1628870
2020-09-09,24660,25090,24620,24940,24940,1490820
2020-09-10,25090,25250,24880,24940,24940,1005950
2020-09-11,24830,24940,24750,24910,24910,872160
2020-09-14,24960,25090,24880,24990,24990,1127400
2020-09-15,25090,25340,24990,25340,25340,1906730
2020-09-16,25340,25750,25340,25590,25590,1918130
2020-09-17,25490,25590,25300,25340,25340,1563010
2020-09-18,25380,26040,25340,25950,25950,3306720
2020-09-21,26010,26200,25950,25950,25950,1530250
2020-09-22,25750,26010,25640,26010,26010,1630570
2020-09-23,26010,26090,25750,25900,25900,1797680
2020-09-24,25690,25850,25440,25590,25590,1728380
2020-09-25,25690,25750,25340,25750,25750,1205550
2020-09-28,25800,26010,25640,25900,25900,1312300
2020-09-29,26040,26040,25440,25440,25440,1900490
2020-09-30,25440,25540,25210,25340,25340,2500310
2020-10-01,25440,25750,25440,25750,25750,905510
2020-10-02,25750,25900,24830,25490,25490,1947940
2020-10-05,25540,25750,25300,25590,25590,1498360
2020-10-06,25750,25800,25490,25590,25590,1520290
2020-10-07,25440,25690,25440,25540,25540,1493710
2020-10-08,25590,26090,25490,25900,25900,3062690
2020-10-09,25850,25950,25750,25750,25750,1173500
2020-10-12,25800,26040,25640,25800,25800,1550680
2020-10-13,25800,25850,25590,25690,25690,1222200
2020-10-14,25750,26040,25540,25850,25850,2409760
2020-10-15,25950,26040,25690,25950,25950,1925370
2020-10-16,25950,27320,25800,26950,26950,5769540
2020-10-19,27160,27260,26850,27010,27010,2333670
2020-10-20,26900,27010,26610,26950,26950,1886160
2020-10-21,26950,27620,26760,26760,26760,3305010
2020-10-22,26760,27370,26650,27370,27370,2346540
2020-10-23,27470,27620,27110,27320,27320,2646310
